s, 	 Rs, 	 dRs
0.38383838383838381203, 	-2.5368477029831613123, 	2.4597086084477441936
0.39393939393939392257, 	-2.5114815703206203601, 	2.5638988868080838657
0.40404040404040403311, 	-2.4850285330647872151, 	2.6749901881143829385
0.41414141414141414366, 	-2.4574165825177969324, 	2.7934426398045255624
0.4242424242424242542, 	-2.4285689262567875524, 	2.9197433926960476569
0.43434343434343436474, 	-2.3984037125143444769, 	3.0544071054460100179
0.44444444444444441977, 	-2.3668337510442776228, 	3.197976143365933055
0.45454545454545453032, 	-2.3337662337662337109, 	3.3510204081632655182
0.46464646464646464086, 	-2.2991024594083588894, 	3.5141366983373552024
0.4747474747474747514, 	-2.2627375674761909252, 	3.6879474804466747528
0.48484848484848486194, 	-2.2245602881966517472, 	3.8730989290429858052
0.49494949494949497248, 	-2.1844527166486216174, 	4.0702580675417472378
0.50505050505050508303, 	-2.1422901211282954215, 	4.280108813553487046
0.51515151515151513806, 	-2.097940797940798241, 	4.5033467002578966287
0.52525252525252530411, 	-2.0512659872908316494, 	4.7406720104808259819
0.53535353535353535914, 	-2.0021198677921945297, 	4.9927810227418003564
0.54545454545454541417, 	-1.9503496503496506875, 	5.2603550295857983699
0.55555555555555558023, 	-1.8957957957957956019, 	5.5440467494521543657
0.56565656565656563526, 	-1.8382923846809915425, 	5.8444637163415915637
0.57575757575757580131, 	-1.7776676719804680449, 	6.1621481997259737184
0.58585858585858585634, 	-1.7137448641265429217, 	6.4975531847841985211
0.59595959595959591137, 	-1.6463431605724099249, 	6.8510139358591448655
0.60606060606060607743, 	-1.5752791068580538347, 	7.2227146814404425967
0.61616161616161613246, 	-1.5003683106045313522, 	7.6126500063651008077
0.62626262626262629851, 	-1.4214275756308376586, 	8.0205806277933753279
0.63636363636363635354, 	-1.3382775119617227322, 	8.4459833795013850022
0.6464646464646465196, 	-1.2507456802207808089, 	8.8879954496792876739
0.65656565656565657463, 	-1.1586703269630098667, 	9.3453532275492001702
0.66666666666666662966, 	-1.0619047619047621289, 	9.8163265306122440279
0.67676767676767679571, 	-0.96032241760397085706, 	10.298649522204275542
0.68686868686868685074, 	-0.85382261564641803719, 	10.789450298488565849
0.6969696969696970168, 	-0.74233703945934126356, 	11.285181926401325114
0.70707070707070707183, 	-0.62583688120878200323, 	11.781558636705142362
0.71717171717171712686, 	-0.50434058777355150749, 	12.273501886247567327
0.72727272727272729291, 	-0.37792207792207765937, 	12.755102040816328923
0.73737373737373734794, 	-0.246719239712870686, 	13.219602401388970137
0.747474747474747514, 	-0.11094244508878603472, 	13.659413071255842809
0.75757575757575756903, 	0.029117259552041807602, 	14.066162570888467442
0.76767676767676762406, 	0.17308070767315231198, 	14.430794951958224814
0.77777777777777779011, 	0.32047440699126061858, 	14.743719227370286617
0.78787878787878784514, 	0.47072612921669498842, 	14.995016019935922813
0.7979797979797980112, 	0.62316288556890120365, 	15.174703291910926595
0.80808080808080806623, 	0.77701187701187635071, 	15.273058809322550999
0.81818181818181823228, 	0.93140495867768691163, 	15.280991735537192255
0.82828282828282828731, 	1.0853870512909415957, 	15.190449758861388929
0.83838383838383834235, 	1.2379287637727676152, 	14.994841986716018312
0.8484848484848485084, 	1.3879432624113479111, 	14.689452240832958196
0.85858585858585856343, 	1.5343071432891788319, 	14.271813259708132193
0.86868686868686872948, 	1.6758847555457734302, 	13.742010564639530301
0.87878787878787878451, 	1.8115551115551118411, 	13.102886124864149053
0.88888888888888883955, 	1.9402402402402403325, 	12.360116873630396128
0.8989898989898990056, 	2.0609336272714822158, 	11.522151489765420251
0.90909090909090906063, 	2.1727272727272728403, 	10.600000000000004974
0.91919191919191922668, 	2.274835905292133198, 	9.6068834657856427839
0.92929292929292928171, 	2.3666170302533937608, 	8.5577637051838557625
0.93939393939393944777, 	2.4475857475857476508, 	7.4687839632894528208
0.9494949494949495028, 	2.5174236309829529645, 	6.3566591819146509579
0.95959595959595955783, 	2.5759813705921494886, 	5.2380580157051204182
0.96969696969696972388, 	2.6232753062540297151, 	4.1290176550475301553
0.97979797979797977892, 	2.6594783692571817291, 	3.0444272179389377797
0.98989898989898994497, 	2.6849062709474615929, 	1.9976069414407520153
1, 	2.7000000000000001776, 	1
